# Energy Star Score,Floor Area,Occupancy,Site EUI,Year Built
8.000000000000000000e+01,5.020571023000000423e+03,9.500000000000000000e+01,1.337546583999999825e+02,1.986000000000000000e+03
9.000000000000000000e+01,7.692740012000000206e+03,9.500000000000000000e+01,8.296574329999999975e+01,1.988000000000000000e+03
2.000000000000000000e+00,1.150873073699999986e+04,1.000000000000000000e+02,1.996856102999999791e+02,2.016000000000000000e+03
4.300000000000000000e+01,1.786580431799999860e+04,9.500000000000000000e+01,2.009474467000000004e+02,1.951000000000000000e+03
5.700000000000000000e+01,1.363778878799999984e+04,1.000000000000000000e+02,1.268145582000000076e+02,1.980000000000000000e+03
8.200000000000000000e+01,1.216369688700000006e+04,9.500000000000000000e+01,1.082024712999999849e+02,2.012000000000000000e+03
1.000000000000000000e+02,2.535508675999999923e+03,1.000000000000000000e+02,8.832854799999999784e+00,1.961000000000000000e+03
6.700000000000000000e+01,4.603993970999999874e+03,9.500000000000000000e+01,1.545749590000000069e+02,1.987000000000000000e+03
6.600000000000000000e+01,3.023156523000000107e+03,1.000000000000000000e+02,1.135652759999999972e+02,1.960000000000000000e+03
7.900000000000000000e+01,1.779092450000000099e+04,9.500000000000000000e+01,1.318619037999999932e+02,1.970000000000000000e+03
6.400000000000000000e+01,5.494190517000000000e+03,1.000000000000000000e+02,1.031551257000000135e+02,1.947000000000000000e+03
7.700000000000000000e+01,5.048999340999999731e+03,1.000000000000000000e+02,1.028396666000000010e+02,1.983000000000000000e+03
8.600000000000000000e+01,5.967252593000000161e+03,1.000000000000000000e+02,1.123034396000000044e+02,1.984000000000000000e+03
9.900000000000000000e+01,2.508938418000000183e+03,1.000000000000000000e+02,1.132498168999999990e+02,1.969000000000000000e+03
7.900000000000000000e+01,5.401937837999999829e+03,9.500000000000000000e+01,1.340701175000000092e+02,1.964000000000000000e+03
6.100000000000000000e+01,2.974010835999999927e+03,1.000000000000000000e+02,1.435338904999999841e+02,1.954000000000000000e+03
7.800000000000000000e+01,3.983309028000000126e+03,9.500000000000000000e+01,8.075752959999999803e+01,1.965000000000000000e+03
1.000000000000000000e+02,2.239426814999999806e+03,1.000000000000000000e+02,1.324928219999999968e+01,2.000000000000000000e+03
7.300000000000000000e+01,2.862434333000000152e+03,1.000000000000000000e+02,1.615150591999999961e+02,1.978000000000000000e+03
7.600000000000000000e+01,4.606446610199999850e+04,9.500000000000000000e+01,1.056787984999999992e+02,1.949000000000000000e+03
4.000000000000000000e+00,2.658512248000000000e+03,1.000000000000000000e+02,1.671933229999999924e+02,1.987000000000000000e+03
9.300000000000000000e+01,8.354302275000000009e+03,1.000000000000000000e+02,1.041015029999999939e+02,1.962000000000000000e+03
5.800000000000000000e+01,3.141050429999999778e+03,1.000000000000000000e+02,1.388020040000000108e+02,1.963000000000000000e+03
7.400000000000000000e+01,2.219731379000000015e+04,9.500000000000000000e+01,1.264990990999999951e+02,2.008000000000000000e+03
5.300000000000000000e+01,6.745538185200000589e+04,9.500000000000000000e+01,1.747643413999999780e+02,1.961000000000000000e+03
1.000000000000000000e+02,2.913252273999999943e+03,1.000000000000000000e+02,2.239759609999999768e+01,2.007000000000000000e+03
2.200000000000000000e+01,1.786580431799999860e+04,9.500000000000000000e+01,2.577300847000000203e+02,1.951000000000000000e+03
1.000000000000000000e+02,1.072555844699999943e+04,1.000000000000000000e+02,9.148313899999999776e+00,1.980000000000000000e+03
6.700000000000000000e+01,6.607075554000000011e+03,1.000000000000000000e+02,1.186126215999999971e+02,1.996000000000000000e+03
9.000000000000000000e+00,3.218903143999999884e+03,1.000000000000000000e+02,1.851744917000000044e+02,1.990000000000000000e+03
1.300000000000000000e+01,9.734097631000000547e+03,1.000000000000000000e+02,1.198744580000000042e+02,1.980000000000000000e+03
4.000000000000000000e+00,2.318858879999999772e+03,1.000000000000000000e+02,2.287078474999999855e+02,1.928000000000000000e+03
2.400000000000000000e+01,7.669792970999999852e+03,1.000000000000000000e+02,1.003159938000000011e+02,1.979000000000000000e+03
6.500000000000000000e+01,2.603513672000000042e+03,9.500000000000000000e+01,1.151425715000000025e+02,1.971000000000000000e+03
2.000000000000000000e+01,3.191171598499999891e+04,1.000000000000000000e+02,8.769762980000000141e+01,1.930000000000000000e+03
5.800000000000000000e+01,1.229478302000000076e+04,1.000000000000000000e+02,1.466884814999999946e+02,1.978000000000000000e+03
3.000000000000000000e+01,1.786580431799999860e+04,9.500000000000000000e+01,2.511054435999999725e+02,1.951000000000000000e+03
5.500000000000000000e+01,3.182856780000000072e+04,9.500000000000000000e+01,1.334391992999999843e+02,2.015000000000000000e+03
9.900000000000000000e+01,3.079734449999999924e+03,9.500000000000000000e+01,7.097829749999999649e+01,1.985000000000000000e+03
7.700000000000000000e+01,4.515085799999999836e+03,9.500000000000000000e+01,1.583604682000000139e+02,1.915000000000000000e+03
7.700000000000000000e+01,6.120170930999999655e+03,1.000000000000000000e+02,8.485849789999998904e+01,2.013000000000000000e+03
7.600000000000000000e+01,2.946929611500000101e+04,9.500000000000000000e+01,1.078870122000000009e+02,2.015000000000000000e+03
6.600000000000000000e+01,1.123457398400000056e+04,9.500000000000000000e+01,1.457421042000000000e+02,2.005000000000000000e+03
3.600000000000000000e+01,5.506360810000000129e+03,1.000000000000000000e+02,1.255527217999999863e+02,1.988000000000000000e+03
6.100000000000000000e+01,2.503550044000000071e+03,1.000000000000000000e+02,1.227135898999999881e+02,1.924000000000000000e+03
3.000000000000000000e+00,4.019355391999999938e+03,1.000000000000000000e+02,1.851744917000000044e+02,1.929000000000000000e+03
7.000000000000000000e+01,5.626763098000000355e+03,1.000000000000000000e+02,1.539440407999999820e+02,1.985000000000000000e+03
1.000000000000000000e+02,9.884879199999999400e+03,9.500000000000000000e+01,3.280774639999999920e+01,1.972000000000000000e+03
1.000000000000000000e+00,9.513174296999999569e+03,1.000000000000000000e+02,2.365943249999999978e+02,1.961000000000000000e+03
1.000000000000000000e+02,5.034692278999999871e+03,9.500000000000000000e+01,8.864400709999999606e+01,1.910000000000000000e+03
1.000000000000000000e+02,2.798981584000000112e+03,1.000000000000000000e+02,5.552080160000000575e+01,1.986000000000000000e+03
9.800000000000000000e+01,2.043122775999999931e+03,8.000000000000000000e+01,9.274497539999998708e+01,1.927000000000000000e+03
8.600000000000000000e+01,4.195034964999999829e+03,1.000000000000000000e+02,9.589956639999999766e+01,1.969000000000000000e+03
8.300000000000000000e+01,2.952271533999999974e+03,9.000000000000000000e+01,1.536285817000000122e+02,1.963000000000000000e+03
2.000000000000000000e+00,8.255546385999999984e+03,9.500000000000000000e+01,1.388020040000000108e+02,1.972000000000000000e+03
9.000000000000000000e+00,2.532721586000000116e+03,1.000000000000000000e+02,1.851744917000000044e+02,1.971000000000000000e+03
2.300000000000000000e+01,1.879613495999999941e+03,9.500000000000000000e+01,2.113575969999999984e+02,1.924000000000000000e+03
9.400000000000000000e+01,4.228201336000000083e+03,1.000000000000000000e+02,9.495318910000000301e+01,1.969000000000000000e+03
5.200000000000000000e+01,2.483854608000000098e+03,1.000000000000000000e+02,1.290227718999999809e+02,1.971000000000000000e+03
4.600000000000000000e+01,1.786580431799999860e+04,9.500000000000000000e+01,1.987392329999999845e+02,1.951000000000000000e+03
8.700000000000000000e+01,2.200779167000000143e+03,1.000000000000000000e+02,1.473193997000000195e+02,1.959000000000000000e+03
1.000000000000000000e+02,1.153985324199999923e+04,9.500000000000000000e+01,5.552080160000000575e+01,1.990000000000000000e+03
9.200000000000000000e+01,2.225491364999999860e+03,1.000000000000000000e+02,1.529976634999999874e+02,1.962000000000000000e+03
3.500000000000000000e+01,1.786580431799999860e+04,9.500000000000000000e+01,2.473199344000000224e+02,1.951000000000000000e+03
1.000000000000000000e+02,5.476817656000000170e+03,1.000000000000000000e+02,1.003159938000000011e+02,1.988000000000000000e+03
1.000000000000000000e+00,5.124529480000000149e+03,1.000000000000000000e+02,3.391185325000000148e+02,1.974000000000000000e+03
5.600000000000000000e+01,6.057554309000000103e+03,9.500000000000000000e+01,1.189280807000000095e+02,1.987000000000000000e+03
7.700000000000000000e+01,4.459344000000000233e+04,9.500000000000000000e+01,9.842323919999999760e+01,1.967000000000000000e+03
6.800000000000000000e+01,2.571647942999999941e+03,1.000000000000000000e+02,1.264990990999999951e+02,1.925000000000000000e+03
4.600000000000000000e+01,6.491318416000000070e+03,9.500000000000000000e+01,1.687706184999999834e+02,1.925000000000000000e+03
7.200000000000000000e+01,7.653627848999999514e+03,1.000000000000000000e+02,1.170353261000000060e+02,1.985000000000000000e+03
1.000000000000000000e+02,4.506074209000000337e+03,1.000000000000000000e+02,1.063097167000000098e+02,1.970000000000000000e+03
9.400000000000000000e+01,2.501320372000000134e+03,1.000000000000000000e+02,1.593068455000000085e+02,1.964000000000000000e+03
6.600000000000000000e+01,4.145238956999999573e+03,9.500000000000000000e+01,1.167198669999999936e+02,1.967000000000000000e+03
8.600000000000000000e+01,7.727485733999999866e+03,1.000000000000000000e+02,1.132498168999999990e+02,1.970000000000000000e+03
1.000000000000000000e+02,3.150433633000000100e+03,9.000000000000000000e+01,4.100968299999999900e+00,1.962000000000000000e+03
8.300000000000000000e+01,2.190466934000000037e+03,9.500000000000000000e+01,1.034705847999999833e+02,1.962000000000000000e+03
8.100000000000000000e+01,1.951892029999999977e+03,9.500000000000000000e+01,1.517358270999999945e+02,1.997000000000000000e+03
8.000000000000000000e+01,2.488778467000000092e+04,1.000000000000000000e+02,1.100952258999999884e+02,1.913000000000000000e+03
1.200000000000000000e+01,2.257282771599999978e+04,1.000000000000000000e+02,2.028402012999999897e+02,2.008000000000000000e+03
1.000000000000000000e+02,2.024356369999999970e+03,1.000000000000000000e+02,8.170390689999999267e+01,1.960000000000000000e+03
1.000000000000000000e+02,6.568242100000000391e+03,1.000000000000000000e+02,2.965315539999999928e+01,1.922000000000000000e+03
1.000000000000000000e+02,5.401008807999999590e+03,9.500000000000000000e+01,9.148313899999999776e+00,1.985000000000000000e+03
1.000000000000000000e+00,3.892635699999999815e+03,9.500000000000000000e+01,2.596228393000000096e+02,1.981000000000000000e+03
2.500000000000000000e+01,8.308872708000000785e+03,1.000000000000000000e+02,1.539440407999999820e+02,1.987000000000000000e+03
8.000000000000000000e+01,1.353485226399999920e+04,9.500000000000000000e+01,1.186126215999999971e+02,1.971000000000000000e+03
9.400000000000000000e+01,2.155349600000000009e+03,9.500000000000000000e+01,6.750824739999998769e+01,1.962000000000000000e+03
7.600000000000000000e+01,4.749851681000000099e+03,1.000000000000000000e+02,1.255527217999999863e+02,1.965000000000000000e+03
5.500000000000000000e+01,2.769345526999999947e+03,1.000000000000000000e+02,1.403792995000000019e+02,1.964000000000000000e+03
6.900000000000000000e+01,2.617077510000000075e+03,1.000000000000000000e+02,1.798116870000000063e+02,1.959000000000000000e+03
1.000000000000000000e+02,4.521161656200000289e+04,9.500000000000000000e+01,1.154580306000000007e+02,2.007000000000000000e+03
2.700000000000000000e+01,2.110756159999999909e+03,1.000000000000000000e+02,1.649851092999999764e+02,1.928000000000000000e+03
9.200000000000000000e+01,9.718582829999999376e+03,9.500000000000000000e+01,8.548941609999999969e+01,1.970000000000000000e+03
9.000000000000000000e+01,1.044090365500000007e+04,9.500000000000000000e+01,8.801308889999999963e+01,1.976000000000000000e+03
1.000000000000000000e+02,4.754496831000000384e+03,9.500000000000000000e+01,1.000005346999999887e+02,1.978000000000000000e+03
7.400000000000000000e+01,6.497914528999999675e+03,1.000000000000000000e+02,9.526864820000000122e+01,2.003000000000000000e+03
6.200000000000000000e+01,6.289904711999999563e+03,1.000000000000000000e+02,1.413256767999999965e+02,1.984000000000000000e+03
9.800000000000000000e+01,6.310250468999999612e+03,1.000000000000000000e+02,8.517395700000000147e+01,2.001000000000000000e+03
9.500000000000000000e+01,3.264063292300000103e+04,9.500000000000000000e+01,1.151425715000000025e+02,2.008000000000000000e+03
8.400000000000000000e+01,5.849358685999999580e+03,1.000000000000000000e+02,1.006314528999999993e+02,2.010000000000000000e+03
4.700000000000000000e+01,2.471219799999999850e+03,9.500000000000000000e+01,2.239759609999999839e+02,1.926000000000000000e+03
6.200000000000000000e+01,3.409911712000000080e+03,1.000000000000000000e+02,1.059942575999999974e+02,1.971000000000000000e+03
9.300000000000000000e+01,6.824282768000000033e+03,1.000000000000000000e+02,1.157734897000000132e+02,2.007000000000000000e+03
5.800000000000000000e+01,5.857998665000000074e+03,9.500000000000000000e+01,1.151425715000000025e+02,1.970000000000000000e+03
7.800000000000000000e+01,1.126941260899999907e+04,9.500000000000000000e+01,1.277609355000000022e+02,2.004000000000000000e+03
1.000000000000000000e+02,6.526435749999999416e+02,1.000000000000000000e+02,7.287105210000000000e+01,1.991000000000000000e+03
1.000000000000000000e+00,1.017287850000000049e+03,1.000000000000000000e+02,2.331242749000000174e+02,1.984000000000000000e+03
6.800000000000000000e+01,9.705762215999999171e+03,1.000000000000000000e+02,1.586759272999999837e+02,1.975000000000000000e+03
1.800000000000000000e+01,1.888587925800000085e+04,9.500000000000000000e+01,1.526822043999999892e+02,2.002000000000000000e+03
9.800000000000000000e+01,2.980514045999999780e+03,1.000000000000000000e+02,6.940100200000000541e+01,1.967000000000000000e+03
1.000000000000000000e+02,3.133618190000000141e+03,9.000000000000000000e+01,9.779232100000000116e+01,1.989000000000000000e+03
1.000000000000000000e+02,4.490280698999999913e+03,1.000000000000000000e+02,6.687732919999999126e+01,1.987000000000000000e+03
9.900000000000000000e+01,6.042875635000000329e+03,1.000000000000000000e+02,1.132498168999999990e+02,2.001000000000000000e+03
6.500000000000000000e+01,3.201065767999999935e+03,1.000000000000000000e+02,1.570986317999999926e+02,1.964000000000000000e+03
9.200000000000000000e+01,2.723172735999999986e+03,9.500000000000000000e+01,1.264990990999999951e+02,1.986000000000000000e+03
9.800000000000000000e+01,6.257667370999999548e+03,9.500000000000000000e+01,6.719278830000000369e+01,1.971000000000000000e+03
9.700000000000000000e+01,9.648348162000000229e+03,9.500000000000000000e+01,9.463773000000000479e+01,2.012000000000000000e+03
9.400000000000000000e+01,2.290616367999999966e+03,9.500000000000000000e+01,1.283918537000000129e+02,1.980000000000000000e+03
4.800000000000000000e+01,6.550218917999999576e+03,1.000000000000000000e+02,1.391174631000000090e+02,1.969000000000000000e+03
8.000000000000000000e+01,4.161311176000000160e+03,1.000000000000000000e+02,1.416411358999999948e+02,1.961000000000000000e+03
2.900000000000000000e+01,2.428391517000000022e+04,9.500000000000000000e+01,1.728715867999999887e+02,2.007000000000000000e+03
1.000000000000000000e+02,8.131892493000000286e+03,9.500000000000000000e+01,1.003159938000000011e+02,1.991000000000000000e+03
2.500000000000000000e+01,1.902188924999999927e+03,9.500000000000000000e+01,2.886450765000000160e+02,1.922000000000000000e+03
4.200000000000000000e+01,2.574435033000000203e+03,1.000000000000000000e+02,1.583604682000000139e+02,1.964000000000000000e+03
5.200000000000000000e+01,2.130637401999999838e+03,1.000000000000000000e+02,1.394329222000000073e+02,1.957000000000000000e+03
7.500000000000000000e+01,2.294527584299999944e+04,9.000000000000000000e+01,7.413288849999999286e+01,1.987000000000000000e+03
