# Year Built,Number of Floors,Floor Area,Energy Star Score,Site EUI
2.015000000000000000e+03,4.000000000000000000e+00,1.869951583999999912e+03,4.700000000000000000e+01,9.116767989999999600e+01
2.014000000000000000e+03,2.600000000000000000e+01,4.557756147899999633e+04,9.200000000000000000e+01,1.668778638999999941e+02
2.014000000000000000e+03,2.600000000000000000e+01,1.801640008099999977e+04,9.600000000000000000e+01,1.236599672000000112e+02
2.013000000000000000e+03,6.000000000000000000e+00,7.738448287999999593e+03,9.300000000000000000e+01,1.006314528999999993e+02
2.014000000000000000e+03,4.000000000000000000e+00,8.203706512000000657e+03,9.900000000000000000e+01,6.498457460000000196e+01
2.014000000000000000e+03,7.000000000000000000e+00,6.329574292999999670e+03,3.200000000000000000e+01,2.435344252000000154e+02
2.013000000000000000e+03,7.000000000000000000e+00,8.217734865000000354e+03,6.800000000000000000e+01,1.892754600000000096e+02
2.014000000000000000e+03,4.000000000000000000e+00,1.625988305999999966e+03,1.000000000000000000e+02,1.015778302000000082e+02
2.014000000000000000e+03,5.000000000000000000e+00,2.847384047000000010e+03,1.000000000000000000e+02,1.526822043999999892e+02
2.014000000000000000e+03,6.000000000000000000e+00,3.649787257999999838e+03,2.500000000000000000e+01,1.741334232000000100e+02
2.014000000000000000e+03,7.000000000000000000e+00,3.986003215000000182e+03,9.800000000000000000e+01,1.526822043999999892e+02
2.014000000000000000e+03,7.000000000000000000e+00,6.738068784000000051e+03,1.200000000000000000e+01,1.854899507999999742e+02
2.014000000000000000e+03,4.000000000000000000e+00,4.263504476000000068e+03,8.200000000000000000e+01,8.517395700000000147e+01
2.014000000000000000e+03,4.100000000000000000e+01,3.525613108199999988e+04,9.200000000000000000e+01,1.271300172999999916e+02
2.014000000000000000e+03,6.000000000000000000e+00,2.433872793999999885e+03,1.000000000000000000e+02,1.593068455000000085e+02
2.014000000000000000e+03,7.000000000000000000e+00,2.685723536700000113e+04,1.000000000000000000e+02,9.116767989999999600e+01
2.014000000000000000e+03,5.000000000000000000e+00,4.078813311999999769e+03,1.000000000000000000e+02,8.959038439999999071e+01
2.014000000000000000e+03,7.000000000000000000e+00,5.285530378999999812e+03,1.000000000000000000e+02,1.312309855999999968e+02
2.014000000000000000e+03,8.000000000000000000e+00,2.971966969999999947e+03,9.600000000000000000e+01,1.182971624999999989e+02
2.015000000000000000e+03,7.000000000000000000e+00,3.123863374999999905e+03,9.900000000000000000e+01,8.895946619999999427e+01
2.015000000000000000e+03,5.000000000000000000e+00,2.086136864999999943e+03,8.200000000000000000e+01,1.542594998999999802e+02
2.014000000000000000e+03,4.000000000000000000e+00,9.862210868000000119e+03,1.000000000000000000e+02,9.873869829999999581e+01
2.014000000000000000e+03,5.000000000000000000e+00,2.055757584000000134e+04,9.000000000000000000e+01,1.372247084999999913e+02
2.014000000000000000e+03,7.000000000000000000e+00,3.992970940000000155e+03,8.900000000000000000e+01,1.195589988999999917e+02
2.014000000000000000e+03,4.000000000000000000e+00,4.047412097999999787e+03,9.400000000000000000e+01,6.719278830000000369e+01
2.014000000000000000e+03,1.200000000000000000e+01,1.149080045799999971e+04,7.900000000000000000e+01,1.201899171000000024e+02
2.015000000000000000e+03,6.000000000000000000e+00,1.831480451700000049e+04,9.700000000000000000e+01,1.498430725000000052e+02
2.014000000000000000e+03,6.000000000000000000e+00,6.498564849999999751e+03,7.600000000000000000e+01,1.277609355000000022e+02
2.014000000000000000e+03,9.000000000000000000e+00,1.560826141800000005e+04,9.900000000000000000e+01,1.290227718999999809e+02
2.014000000000000000e+03,6.000000000000000000e+00,9.642588175999999294e+03,9.900000000000000000e+01,8.201936599999999089e+01
2.015000000000000000e+03,6.000000000000000000e+00,1.828219556400000147e+04,6.800000000000000000e+01,1.678242412000000172e+02
2.014000000000000000e+03,8.000000000000000000e+00,6.664768317000000025e+03,9.900000000000000000e+01,9.053676169999999956e+01
2.014000000000000000e+03,7.000000000000000000e+00,2.194619698100000096e+04,1.000000000000000000e+02,9.495318910000000301e+01
2.000000000000000000e+03,4.000000000000000000e+00,4.148118950000000041e+03,6.300000000000000000e+01,9.179859810000000664e+01
2.014000000000000000e+03,7.000000000000000000e+00,3.938436878999999863e+03,9.900000000000000000e+01,1.444802677999999787e+02
2.015000000000000000e+03,6.000000000000000000e+00,1.193431938000000082e+04,9.900000000000000000e+01,5.646717889999999329e+01
1.981000000000000000e+03,3.000000000000000000e+00,2.954779915000000074e+03,8.700000000000000000e+01,9.432227089999999237e+01
1.981000000000000000e+03,4.000000000000000000e+00,4.933149300000000039e+03,7.400000000000000000e+01,9.905415739999999403e+01
2.015000000000000000e+03,7.000000000000000000e+00,7.926205251000000317e+03,8.000000000000000000e+01,1.227135898999999881e+02
2.016000000000000000e+03,4.000000000000000000e+00,3.324069340000000011e+03,6.900000000000000000e+01,1.280763946000000146e+02
2.015000000000000000e+03,6.000000000000000000e+00,8.490683879000000161e+03,1.000000000000000000e+02,6.719278830000000369e+01
2.015000000000000000e+03,7.000000000000000000e+00,2.199376331700000082e+04,6.400000000000000000e+01,1.668778638999999941e+02
2.015000000000000000e+03,5.000000000000000000e+00,3.377302759000000151e+03,9.900000000000000000e+01,7.192467480000000535e+01
2.015000000000000000e+03,7.000000000000000000e+00,1.575151784399999997e+04,9.800000000000000000e+01,1.227135898999999881e+02
2.015000000000000000e+03,7.000000000000000000e+00,1.741717573099999936e+04,1.000000000000000000e+02,7.791839769999999987e+01
2.015000000000000000e+03,2.000000000000000000e+01,1.279766695900000013e+04,4.800000000000000000e+01,2.154585652999999752e+02
2.015000000000000000e+03,4.000000000000000000e+00,2.641325193000000127e+03,7.700000000000000000e+01,1.220826717000000059e+02
2.015000000000000000e+03,5.000000000000000000e+00,1.150129849699999977e+04,9.600000000000000000e+01,1.198744580000000042e+02
2.015000000000000000e+03,7.000000000000000000e+00,1.507007433900000069e+04,9.600000000000000000e+01,9.211405719999999064e+01
2.015000000000000000e+03,4.000000000000000000e+00,4.488236832999999933e+03,7.700000000000000000e+01,2.176667789999999911e+02
2.015000000000000000e+03,4.000000000000000000e+00,3.846462908999999854e+03,9.900000000000000000e+01,9.242951630000000307e+01
2.015000000000000000e+03,6.000000000000000000e+00,7.166258711000000403e+03,9.400000000000000000e+01,8.012661139999998738e+01
2.015000000000000000e+03,7.000000000000000000e+00,1.387209015399999953e+04,9.900000000000000000e+01,1.113570622999999813e+02
2.014000000000000000e+03,4.000000000000000000e+00,2.142343179999999847e+03,9.000000000000000000e+01,1.053633393999999868e+02
2.015000000000000000e+03,3.900000000000000000e+01,4.013409599999999773e+04,9.100000000000000000e+01,1.173507852000000042e+02
2.016000000000000000e+03,4.000000000000000000e+00,2.108340682000000015e+03,1.000000000000000000e+02,8.328120239999999797e+01
2.016000000000000000e+03,5.000000000000000000e+00,9.408565518999999767e+03,9.900000000000000000e+01,6.466911550000000375e+01
2.016000000000000000e+03,5.000000000000000000e+00,2.324433059999999841e+03,9.900000000000000000e+01,1.646696502000000066e+02
2.016000000000000000e+03,5.000000000000000000e+00,2.849242107000000033e+03,8.500000000000000000e+01,2.271305519999999945e+02
2.017000000000000000e+03,5.000000000000000000e+00,1.505019309699999940e+04,9.400000000000000000e+01,1.242908853999999934e+02
2.016000000000000000e+03,7.000000000000000000e+00,2.025396883600000001e+04,9.800000000000000000e+01,8.517395700000000147e+01
2.016000000000000000e+03,5.000000000000000000e+00,9.201391829000000143e+03,9.800000000000000000e+01,1.123034396000000044e+02
2.016000000000000000e+03,8.000000000000000000e+00,2.284382576699999845e+04,1.000000000000000000e+02,9.116767989999999600e+01
2.016000000000000000e+03,6.000000000000000000e+00,6.903621930000000248e+03,9.800000000000000000e+01,1.132498168999999990e+02
2.016000000000000000e+03,6.000000000000000000e+00,2.971781163999999990e+03,9.900000000000000000e+01,8.391212060000000861e+01
2.016000000000000000e+03,4.000000000000000000e+00,2.796937718000000132e+03,7.500000000000000000e+01,1.050478802999999886e+02
2.016000000000000000e+03,7.000000000000000000e+00,3.491387643000000025e+03,9.700000000000000000e+01,9.116767989999999600e+01
2.016000000000000000e+03,4.000000000000000000e+00,6.457780432999999903e+03,9.800000000000000000e+01,9.842323919999999760e+01
2.016000000000000000e+03,6.000000000000000000e+00,8.178065284000000247e+03,9.800000000000000000e+01,7.665656130000000701e+01
2.016000000000000000e+03,6.000000000000000000e+00,2.541528790400000071e+04,9.500000000000000000e+01,1.381710857999999860e+02
2.016000000000000000e+03,4.000000000000000000e+00,2.386492263999999977e+03,1.000000000000000000e+02,1.100952258999999884e+02
2.016000000000000000e+03,4.000000000000000000e+00,2.613361390000000029e+04,1.000000000000000000e+02,1.577295499999999961e+01
2.016000000000000000e+03,5.000000000000000000e+00,4.105569376000000375e+03,6.000000000000000000e+00,1.766570959999999957e+02
2.016000000000000000e+03,6.000000000000000000e+00,1.724381873300000007e+04,9.700000000000000000e+01,1.110416032000000115e+02
2.016000000000000000e+03,7.000000000000000000e+00,4.712597577999999885e+03,7.700000000000000000e+01,1.022087483999999904e+02
2.016000000000000000e+03,6.000000000000000000e+00,4.115045481999999538e+03,1.000000000000000000e+02,8.738217069999998898e+01
2.016000000000000000e+03,2.400000000000000000e+01,2.084055837800000154e+04,9.200000000000000000e+01,1.258681808999999987e+02
2.016000000000000000e+03,5.000000000000000000e+00,3.203165375800000038e+04,9.800000000000000000e+01,1.268145582000000076e+02
2.016000000000000000e+03,6.000000000000000000e+00,1.141099678099999983e+04,1.000000000000000000e+02,5.709809710000000393e+01
2.016000000000000000e+03,6.000000000000000000e+00,5.620631500000000415e+03,9.900000000000000000e+01,9.211405719999999064e+01
2.016000000000000000e+03,1.700000000000000000e+01,1.495840493299999980e+04,9.900000000000000000e+01,7.287105210000000000e+01
2.016000000000000000e+03,6.000000000000000000e+00,6.281636344999999892e+03,9.900000000000000000e+01,9.810778009999999938e+01
2.016000000000000000e+03,7.000000000000000000e+00,1.316416929399999935e+04,1.000000000000000000e+02,8.296574329999999975e+01
2.016000000000000000e+03,7.000000000000000000e+00,3.840294149800000014e+04,9.800000000000000000e+01,9.684594369999999230e+01
2.016000000000000000e+03,4.000000000000000000e+00,7.415517460000000028e+03,9.200000000000000000e+01,1.075715531000000027e+02
2.016000000000000000e+03,6.000000000000000000e+00,1.025695571500000005e+04,9.800000000000000000e+01,1.059942575999999974e+02
2.016000000000000000e+03,6.000000000000000000e+00,1.058109428200000002e+04,8.300000000000000000e+01,1.646696502000000066e+02
2.017000000000000000e+03,6.000000000000000000e+00,1.042752562299999954e+04,1.000000000000000000e+02,8.265028420000000153e+01
2.017000000000000000e+03,7.000000000000000000e+00,9.417298401000000013e+03,8.600000000000000000e+01,1.283918537000000129e+02
2.016000000000000000e+03,7.000000000000000000e+00,3.940731583099999989e+04,1.000000000000000000e+02,1.082024712999999849e+02
2.015000000000000000e+03,9.000000000000000000e+00,1.722997618599999987e+04,1.000000000000000000e+02,9.337589359999999772e+01
2.014000000000000000e+03,6.000000000000000000e+00,9.255461375000000771e+03,9.900000000000000000e+01,6.877008379999999477e+01
2.016000000000000000e+03,7.000000000000000000e+00,2.443488254500000039e+04,9.900000000000000000e+01,1.088333894999999956e+02
2.015000000000000000e+03,4.100000000000000000e+01,9.246022430200000235e+04,9.700000000000000000e+01,1.050478802999999886e+02
2.015000000000000000e+03,6.000000000000000000e+00,1.935912714000000051e+03,9.600000000000000000e+01,1.962155601999999988e+02
2.015000000000000000e+03,6.000000000000000000e+00,5.348890225000000100e+03,8.100000000000000000e+01,1.189280807000000095e+02
2.016000000000000000e+03,3.900000000000000000e+01,3.830799463200000173e+04,9.200000000000000000e+01,1.135652759999999972e+02
2.016000000000000000e+03,6.000000000000000000e+00,7.599651205999999547e+03,8.900000000000000000e+01,1.328082810999999879e+02
2.016000000000000000e+03,5.000000000000000000e+00,3.595439002999999957e+03,9.900000000000000000e+01,1.558367953999999997e+02
1.970000000000000000e+03,4.000000000000000000e+01,4.765765964900000108e+04,9.700000000000000000e+01,1.009469119999999975e+02
1.970000000000000000e+03,5.000000000000000000e+00,6.830785977999999886e+03,9.800000000000000000e+01,7.823385679999999809e+01
1.970000000000000000e+03,7.000000000000000000e+00,1.967258186199999909e+04,9.900000000000000000e+01,7.097829749999999649e+01
2.017000000000000000e+03,4.000000000000000000e+00,1.351822262699999919e+04,1.000000000000000000e+02,6.403819730000000732e+01
2.017000000000000000e+03,6.000000000000000000e+00,1.286093390200000067e+04,1.000000000000000000e+02,9.558410729999999944e+01
2.017000000000000000e+03,4.000000000000000000e+00,3.477730901999999787e+03,8.700000000000000000e+01,6.877008379999999477e+01
2.016000000000000000e+03,5.000000000000000000e+00,7.663011051999999836e+03,7.700000000000000000e+01,1.577295499999999890e+02
2.016000000000000000e+03,5.000000000000000000e+00,1.191109362999999939e+04,9.800000000000000000e+01,1.018932892999999922e+02
2.016000000000000000e+03,6.000000000000000000e+00,3.018325566999999864e+03,9.800000000000000000e+01,1.776034732999999903e+02
2.015000000000000000e+03,4.000000000000000000e+00,3.888640871000000061e+03,1.000000000000000000e+02,4.100968299999999545e+01
2.016000000000000000e+03,6.000000000000000000e+00,2.921065416299999924e+04,9.900000000000000000e+01,6.656187010000000726e+01
2.016000000000000000e+03,6.000000000000000000e+00,2.867562578600000052e+04,8.300000000000000000e+01,1.170353261000000060e+02
2.017000000000000000e+03,6.000000000000000000e+00,3.076389941999999792e+03,1.000000000000000000e+02,4.290243759999999895e+01
2.017000000000000000e+03,7.000000000000000000e+00,3.864764799999999923e+03,9.600000000000000000e+01,8.990584350000000313e+01
2.016000000000000000e+03,5.000000000000000000e+00,6.823632446999999956e+03,1.000000000000000000e+02,7.823385679999999809e+01
2.017000000000000000e+03,4.000000000000000000e+00,3.648486616000000140e+03,1.000000000000000000e+02,7.318651119999999821e+01
2.016000000000000000e+03,6.000000000000000000e+00,7.668585232000000360e+03,9.000000000000000000e+01,1.141961942000000079e+02
2.015000000000000000e+03,7.000000000000000000e+00,1.176774430100000063e+04,9.700000000000000000e+01,7.003192020000000184e+01
2.016000000000000000e+03,5.000000000000000000e+00,3.216116054000000076e+03,8.600000000000000000e+01,8.422757969999999261e+01
2.017000000000000000e+03,6.000000000000000000e+00,3.343578970000000027e+03,1.000000000000000000e+02,8.548941609999999969e+01
2.016000000000000000e+03,4.000000000000000000e+00,1.593565158999999994e+03,9.300000000000000000e+01,1.135652759999999972e+02
2.015000000000000000e+03,4.000000000000000000e+00,1.061500387699999919e+04,7.900000000000000000e+01,2.214522881999999981e+02
2.017000000000000000e+03,6.000000000000000000e+00,6.941433450999999877e+03,1.000000000000000000e+02,8.959038439999999071e+01
2.018000000000000000e+03,5.000000000000000000e+00,4.037471477000000050e+03,6.900000000000000000e+01,1.637232728999999836e+02
2.017000000000000000e+03,3.700000000000000000e+01,3.948321758199999749e+04,9.500000000000000000e+01,9.810778009999999938e+01
2.015000000000000000e+03,6.000000000000000000e+00,4.836623083000000406e+03,5.000000000000000000e+01,1.451111860000000036e+02
2.017000000000000000e+03,6.000000000000000000e+00,1.227044243400000050e+04,1.000000000000000000e+02,1.321773628999999914e+02
